age,income,credit_score,loan_amount,active_loans,app_usage_frequency,engagement_score,migrated,loan_status_Ongoing,loan_status_Paid
23,85924,620,29931,3,19,82,0,False,False
45,126311,500,39616,2,19,84,0,True,False
59,124273,521,40585,4,21,39,0,True,False
28,99308,451,39911,3,27,34,0,False,False
24,126128,761,48277,4,5,54,0,True,False
51,88745,516,43826,0,25,88,0,True,False
39,26211,495,42164,1,20,82,0,False,False
30,25229,501,23942,3,21,94,0,False,True
34,143972,533,45539,3,28,65,0,False,True
51,73542,440,6272,0,9,87,0,True,False
47,39345,797,45134,3,4,29,0,True,False
41,126489,356,25265,3,29,41,0,False,True
60,56819,803,49192,3,15,63,0,True,False
36,72779,441,29668,3,3,32,0,False,True
45,107421,838,47196,3,23,66,0,False,False
63,117244,405,17024,2,7,45,0,True,False
26,90584,464,32899,3,24,17,0,False,False
61,44950,514,4747,0,20,43,0,False,True
45,40173,370,10297,3,20,66,0,False,True
44,142743,389,2607,4,14,68,0,False,False
29,83032,527,22458,4,14,34,0,True,False
64,140074,378,28973,0,9,1,0,False,False
38,124273,648,24117,2,26,23,0,False,False
30,53036,545,17450,0,23,6,0,True,False
32,148885,571,16535,2,3,16,0,False,True
27,137857,702,30355,1,29,2,0,False,False
59,96356,415,8645,4,9,76,0,False,False
23,39292,734,43238,4,29,27,0,False,True
50,28052,829,5158,4,21,19,0,False,False
47,69377,741,42773,2,4,28,0,False,True
30,114317,471,17786,0,17,35,0,True,False
62,92838,315,41693,2,25,68,0,False,True
20,92819,355,31911,4,6,49,1,False,True
57,138689,402,27578,4,16,7,0,False,False
43,133103,583,47408,4,27,37,0,False,True
50,40620,816,5166,4,18,25,0,False,True
60,55461,577,20309,1,13,41,0,False,False
45,45750,568,16076,4,7,81,0,False,True
24,123426,699,20377,2,3,62,0,False,False
39,113719,802,10278,4,6,41,0,True,False
60,34472,385,34539,3,24,14,0,False,True
30,94263,619,12440,1,3,54,0,True,False
52,137036,331,27245,4,29,2,0,False,True
57,82602,635,23097,3,28,88,0,False,True
46,50523,350,9167,2,12,79,1,True,False
53,55766,378,2556,1,5,48,0,True,False
34,128262,473,44918,4,22,51,0,False,False
51,91060,800,2151,2,17,97,0,False,False
40,34079,375,22698,3,10,55,0,True,False
24,33399,615,18601,1,7,12,0,False,True
25,85726,672,27807,4,4,83,0,False,False
57,117906,380,46302,2,10,69,0,False,True
41,41532,370,21328,1,27,1,0,False,False
37,147689,370,9039,3,7,59,0,False,False
33,107357,345,48427,4,23,73,0,False,False
29,68162,346,7303,1,11,34,0,True,False
32,28749,721,20053,3,21,93,0,False,True
50,36353,448,32644,3,8,46,0,True,False
49,137313,429,36745,2,8,59,0,False,False
22,53477,755,46309,3,5,66,0,True,False
49,49570,804,21762,3,5,19,0,True,False
25,111373,543,24611,0,7,28,0,True,False
48,36437,773,1422,3,22,99,0,False,True
27,63104,681,32275,4,4,40,0,True,False
63,88370,402,27597,1,2,57,0,True,False
64,29551,788,12985,4,24,51,0,True,False
62,93359,336,29707,4,19,22,0,True,False
63,79880,848,4372,2,2,68,0,True,False
52,37916,819,17083,0,16,8,0,True,False
36,105703,632,35710,0,12,60,0,True,False
30,66445,696,26816,4,15,65,0,False,False
32,72636,595,10950,1,10,36,0,True,False
30,98927,406,35247,0,23,71,0,True,False
50,103194,829,5626,0,26,89,0,False,True
47,54685,382,27408,4,6,29,0,False,False
63,76134,587,11777,0,24,65,0,True,False
25,113916,760,6147,2,13,56,0,False,True
60,132967,514,6443,4,6,82,0,True,False
35,119455,580,1079,0,23,4,0,True,False
23,92847,758,32282,0,2,84,0,True,False
54,64993,643,39345,0,26,72,1,True,False
45,69333,493,13901,4,14,91,0,True,False
31,133574,457,3223,1,18,50,0,False,True
30,83865,764,36337,3,6,39,0,True,False
56,104096,403,43732,0,25,35,0,False,True
44,74756,333,14768,3,19,25,0,True,False
37,147863,401,18507,3,27,78,0,False,True
38,86192,624,17249,0,26,44,0,False,False
42,85686,440,36391,0,14,47,0,True,False
57,73733,773,35171,3,13,40,0,False,False
37,129089,330,8485,1,8,31,0,False,False
45,50993,362,45568,3,5,69,0,False,False
25,55492,386,30784,1,13,81,0,True,False
23,45981,603,46566,2,6,74,0,False,False
63,49143,360,25617,1,22,43,0,False,True
48,102603,695,38748,4,27,55,0,True,False
53,114452,633,4878,0,28,16,0,False,False
36,85277,710,2949,2,26,68,1,True,False
62,132044,583,20844,3,27,69,0,False,False
62,136957,765,21881,1,29,42,0,False,True
35,74990,379,22614,2,19,41,0,True,False
21,87888,376,24828,4,11,50,0,True,False
53,94351,839,10958,1,27,84,0,False,False
27,122372,660,9697,3,16,6,0,False,True
32,74999,376,22624,3,5,75,0,True,False
61,128013,808,16493,1,12,53,0,False,False
27,127811,463,43801,4,17,17,0,False,True
49,129879,308,22199,0,2,57,0,False,True
51,95309,474,43354,0,10,67,0,False,True
55,37446,761,1256,3,15,16,0,False,True
49,55733,606,35488,4,19,52,0,True,False
20,144156,544,31493,3,20,90,0,True,False
62,101000,421,47009,0,29,88,0,False,True
58,73632,484,24731,3,25,34,0,False,False
36,46576,331,8076,1,17,84,0,False,False
39,28320,609,2071,1,19,81,0,False,True
43,35750,671,35390,4,19,20,0,False,True
41,128002,355,3066,0,13,80,0,False,False
48,78463,572,26645,4,13,56,0,False,True
41,51572,763,42410,4,16,51,0,False,True
63,143361,755,34665,0,22,53,0,True,False
28,42948,548,30412,2,21,49,0,True,False
56,141528,377,32835,2,3,4,0,False,True
29,63826,833,42041,3,4,18,0,False,True
55,114051,407,39549,2,27,36,0,True,False
56,52867,572,47390,1,7,35,0,False,True
47,85231,314,47052,4,3,30,0,True,False
47,91262,669,44167,3,9,63,0,True,False
61,116356,603,27578,4,8,82,0,False,False
62,97233,504,10883,0,29,21,0,True,False
40,69678,412,43139,2,18,52,0,False,False
43,132561,552,23217,0,21,96,0,False,False
61,37963,740,11707,3,14,69,0,True,False
59,89360,485,41856,1,20,41,0,False,True
21,74434,526,14140,2,28,54,0,True,False
27,91617,827,12093,0,29,87,0,False,False
46,45269,653,17500,2,5,30,0,True,False
41,142569,300,39553,4,3,91,0,True,False
56,101312,719,7507,1,10,56,0,False,False
46,122352,460,33586,2,11,79,0,True,False
48,104732,460,6830,1,17,41,0,True,False
22,142658,427,31608,4,8,14,0,False,False
63,132648,450,38329,4,9,21,0,False,True
32,106494,743,48287,0,8,98,0,False,False
64,113905,770,25511,3,20,90,0,False,False
29,102225,762,34427,0,28,25,0,True,False
55,107867,329,19506,1,2,50,0,False,False
28,62528,772,29395,0,4,95,0,True,False
46,149597,379,45303,2,16,53,0,True,False
53,103972,338,47770,0,9,48,0,True,False
20,90602,539,28126,3,26,70,0,False,False
51,121261,636,30466,3,9,48,0,False,False
44,115748,579,18970,1,21,4,0,True,False
48,148193,415,5682,4,5,24,0,False,True
26,58332,568,49470,3,26,31,0,False,True
22,149481,634,11939,1,3,83,0,False,False
39,115937,611,9826,3,14,75,0,True,False
39,103929,352,24371,3,15,29,0,True,False
49,94206,367,30946,4,6,5,0,False,False
54,116137,333,25359,2,16,82,0,False,True
54,27251,685,20266,1,23,67,0,False,False
58,70717,548,39017,3,28,75,0,False,False
46,124108,410,20195,3,10,85,0,True,False
45,52027,393,46413,0,14,94,0,False,False
33,122382,709,28315,2,12,83,0,False,True
36,111551,478,19268,4,9,53,0,False,False
37,34583,346,10710,1,23,89,0,True,False
64,75387,675,42581,3,19,64,0,False,True
48,48104,501,46537,1,12,35,0,True,False
39,37224,744,15161,4,13,12,0,False,False
46,85624,596,32821,2,23,47,0,False,False
37,81058,607,10729,0,13,90,0,False,False
23,129320,792,49448,2,17,55,0,True,False
20,121372,637,49915,0,2,69,0,False,False
20,54299,365,27913,1,20,83,0,False,True
45,103572,721,23184,2,23,91,0,False,True
64,110469,839,24279,2,9,38,0,True,False
39,102928,792,27570,2,21,29,0,True,False
42,98474,616,44030,4,8,12,0,True,False
29,29141,374,36133,1,7,19,0,False,False
30,48350,358,14195,0,5,9,0,False,True
60,100082,685,44805,2,29,82,0,False,True
60,95871,314,44998,1,19,29,0,False,True
24,30077,530,18238,4,3,3,0,True,False
20,71015,498,16552,4,13,87,0,True,False
36,96147,653,3728,1,6,30,0,False,False
41,84180,334,49245,0,26,58,0,True,False
53,65857,461,24557,1,11,88,1,False,True
64,126196,770,5938,1,4,53,0,False,False
60,84840,830,32202,3,3,4,0,True,False
48,84902,722,1131,4,4,57,0,True,False
23,30577,647,26692,0,3,54,0,False,True
24,45002,446,20977,3,13,28,0,False,False
30,75711,673,34061,1,15,16,0,True,False
40,64451,715,28264,4,12,13,0,True,False
54,124811,793,26575,3,15,72,0,False,False
31,74103,555,15727,3,26,56,0,False,False
45,53647,402,11488,0,11,53,0,True,False
38,59831,420,21069,1,11,48,0,True,False
64,143330,718,25400,0,13,25,0,False,True
26,125304,649,25146,3,12,66,0,False,False
26,121498,341,7846,3,6,30,0,True,False
45,138870,666,41352,0,29,3,0,True,False
59,120119,328,24694,3,23,23,0,True,False
24,91830,313,22740,2,20,29,0,True,False
40,105632,784,31996,4,19,41,0,False,True
33,61833,488,33125,1,19,94,0,False,False
23,137394,594,42409,4,27,11,0,True,False
42,117864,482,45200,1,3,21,0,False,False
61,49398,847,23970,3,16,91,0,False,False
39,149633,336,11895,0,9,24,0,True,False
34,86554,313,39071,0,27,95,0,True,False
64,75755,458,23258,3,27,94,0,True,False
48,42706,793,24354,1,14,65,0,False,True
27,47340,628,31641,3,28,1,0,True,False
60,89994,382,9444,1,3,54,0,False,False
38,88884,321,10611,3,3,72,0,False,False
58,109361,431,11528,3,24,34,0,False,True
47,42482,764,1999,3,20,80,0,True,False
46,79225,755,4760,0,7,91,0,True,False
23,83849,601,37884,1,19,68,0,False,True
34,99854,566,38179,3,24,83,0,False,True
54,66256,694,22941,4,3,29,0,True,False
56,134545,419,27022,4,21,3,0,True,False
20,133721,545,44130,0,1,11,0,False,False
22,106110,337,44881,2,12,8,0,True,False
43,138606,544,37451,0,21,62,0,True,False
46,39650,320,27521,2,6,33,1,False,False
59,71118,409,48750,0,7,8,0,False,False
55,53930,693,30639,4,2,25,0,False,False
53,110707,709,35621,3,18,88,0,False,False
48,125400,307,32449,1,25,26,0,False,True
43,36801,743,14079,3,15,26,0,False,False
43,76360,627,7895,4,15,17,0,False,True
61,112908,589,28979,1,10,91,0,False,False
23,41559,810,46703,2,17,29,0,False,False
22,57334,660,13552,2,18,43,0,False,False
53,130473,518,28394,4,18,73,0,True,False
42,38288,705,49821,1,29,78,0,False,True
42,47398,519,33276,3,15,5,0,False,False
64,101230,406,34630,4,26,50,0,True,False
24,37191,585,5527,2,23,94,0,False,True
50,43051,307,13247,4,6,56,0,False,True
60,86715,488,18603,3,9,63,0,True,False
25,35737,380,37563,0,11,57,0,False,True
56,90140,407,46564,0,15,92,0,True,False
29,50251,620,46502,3,23,45,0,False,False
59,75975,645,1527,1,3,37,0,True,False
26,30147,627,3922,4,19,72,0,False,True
58,75508,601,6849,3,1,79,0,False,True
57,77224,499,31300,0,24,92,0,False,False
40,44643,718,28780,2,17,36,0,True,False
39,63967,338,46724,3,11,33,0,False,False
22,123850,606,29140,3,18,6,0,True,False
41,128535,303,18230,3,11,76,0,True,False
23,65733,376,27693,0,28,71,0,True,False
47,109003,767,7959,0,7,45,0,False,False
31,59808,478,36854,3,1,92,0,False,False
57,144222,575,43730,3,12,7,0,False,True
55,92288,451,20667,1,4,65,0,False,False
60,83959,463,27401,2,25,24,0,True,False
24,26849,589,49187,4,8,45,0,True,False
32,93178,677,4323,4,15,61,0,True,False
42,92136,609,1445,4,11,19,0,False,False
49,85740,688,18409,0,29,32,0,False,True
56,137255,482,10963,0,8,30,0,False,False
44,111322,605,16437,1,12,65,0,False,True
46,69565,371,17855,0,3,32,0,False,False
33,45183,518,17411,3,21,57,0,True,False
55,140306,472,11847,2,4,20,0,False,True
58,26132,571,4236,2,27,85,0,False,False
35,63259,767,14487,2,12,83,0,True,False
41,121612,568,12848,2,8,94,0,False,True
40,88668,319,14155,4,27,92,0,False,True
40,63563,802,12255,4,23,96,0,True,False
27,117227,446,2979,3,23,30,0,True,False
35,133835,728,22305,1,10,87,1,False,False
50,35931,464,10007,0,26,91,0,False,False
61,98169,609,36094,0,23,59,0,True,False
29,75639,817,36098,4,1,90,0,False,False
51,147536,313,25030,2,13,62,0,True,False
53,128313,431,34770,3,7,67,0,True,False
28,83901,738,10734,1,20,31,0,False,False
36,125417,562,7448,4,28,66,0,False,False
30,26044,524,40605,3,3,54,0,False,True
51,71691,557,13396,3,29,10,0,False,True
29,125735,533,28881,4,16,38,0,False,False
41,49363,635,32177,3,12,83,0,False,False
36,71694,708,41122,2,29,31,0,False,False
23,26582,323,48019,3,5,29,0,False,True
44,104910,570,36297,1,18,25,0,False,False
40,91844,394,46977,3,8,32,0,False,True
56,46301,441,37680,0,12,17,0,False,True
57,99329,380,18916,3,28,45,0,False,True
20,26620,573,32239,4,25,49,0,False,True
44,87224,575,45084,0,21,87,0,True,False
55,81655,764,35189,4,3,18,0,False,False
36,120419,507,14510,1,16,75,0,False,False
60,62534,595,25966,2,10,52,0,True,False
43,145050,338,23152,1,23,20,0,False,False
21,128496,587,20202,0,17,62,0,False,True
59,64390,423,27445,2,10,13,0,True,False
34,96629,582,12152,3,3,88,0,False,True
51,80856,479,6617,0,25,43,0,True,False
58,74252,396,2195,2,2,84,0,False,True
25,80809,490,39997,4,27,92,0,False,False
20,47259,373,26433,2,14,99,0,False,False
42,45655,746,6305,4,9,21,0,False,False
58,58005,796,9077,4,27,6,0,True,False
36,56629,783,49648,2,17,71,0,False,False
53,48610,415,32385,1,4,93,0,True,False
60,82184,834,43113,1,28,53,0,False,True
48,46602,397,38968,4,26,87,0,False,False
28,110945,627,43642,0,29,52,0,False,True
32,36110,706,34062,2,22,69,0,False,False
25,31073,612,7097,0,15,86,0,False,True
25,125846,447,40180,1,13,9,1,True,False
39,105818,641,42604,0,23,96,1,False,False
22,35195,794,45593,3,19,74,0,True,False
36,26537,322,7678,3,9,46,0,True,False
31,42138,404,33121,1,4,92,0,False,True
64,69328,521,49503,0,21,75,0,False,False
20,71202,314,22404,2,8,71,0,True,False
36,65164,377,6743,1,28,30,0,False,True
22,114743,621,17494,3,15,43,0,False,True
45,79659,540,42543,1,14,59,0,False,True
34,111155,317,45185,0,3,38,0,False,False
55,74692,753,10678,0,24,34,0,False,False
51,145198,742,38632,0,27,46,0,False,True
51,49845,576,47235,4,17,92,0,False,False
23,114846,723,2648,0,8,32,0,False,True
37,128435,775,16677,3,14,16,0,False,False
38,55562,326,49686,3,13,39,0,False,False
62,53036,813,23765,4,15,1,0,False,True
54,85752,763,3381,3,11,98,0,False,True
59,99233,662,17489,3,27,57,0,False,False
33,108049,682,12745,1,15,87,0,False,True
52,133575,824,6818,0,12,20,0,False,True
33,93681,681,43654,1,26,82,0,False,True
53,52818,483,34149,1,24,82,0,False,True
23,55544,493,28312,3,22,42,0,False,False
43,87532,761,38124,2,21,85,0,True,False
48,103636,355,39686,0,9,72,0,False,False
38,82705,529,2316,2,22,34,0,False,True
25,45104,788,6454,3,15,50,0,False,True
52,149336,327,14107,4,1,11,0,False,False
59,94603,483,5074,1,12,43,0,False,True
38,127499,724,22188,3,6,10,0,False,False
20,84025,674,48579,3,1,8,0,True,False
24,121264,340,32968,2,22,72,0,False,True
46,57317,783,41389,4,19,19,0,True,False
35,56416,559,24102,1,22,65,0,True,False
25,67012,740,49894,4,13,55,0,False,True
59,130585,383,42422,4,6,52,0,False,True
32,93045,345,32957,4,17,3,0,False,False
54,46400,739,13872,0,13,53,0,False,False
38,73270,818,48719,4,9,44,0,False,True
31,97069,737,9349,3,8,96,0,False,False
35,144415,435,20693,0,15,48,0,True,False
62,74833,482,33627,0,18,54,0,True,False
29,88644,471,44677,4,2,16,0,False,True
44,105206,838,11760,3,21,30,0,False,False
39,94468,419,12584,1,26,92,0,False,True
50,137899,580,3106,4,2,28,0,True,False
23,84473,607,14669,0,11,16,1,False,True
63,70809,576,26223,1,1,51,0,False,True
42,63328,829,36706,1,18,33,0,False,True
21,61784,594,3483,0,21,25,0,False,True
41,48723,352,28482,1,27,18,0,True,False
56,85646,731,35143,3,26,26,0,False,True
27,91255,351,25240,3,7,6,0,False,True
26,25074,371,11015,4,21,38,0,False,False
33,149173,327,17628,4,17,44,0,False,True
22,51498,768,26443,1,16,67,0,False,False
35,90522,846,31819,0,7,43,0,False,True
38,121881,700,16060,3,22,6,0,False,False
37,45541,500,28437,2,7,78,0,False,True
35,70929,765,11654,4,2,64,0,False,False
27,148199,678,15253,3,5,82,0,False,True
52,125453,476,12565,1,14,80,0,False,True
31,51028,351,28597,3,8,88,0,False,False
30,54545,378,28768,3,29,13,0,False,True
24,104569,684,1087,1,12,65,0,False,True
46,56673,307,10432,4,7,38,0,False,True
31,55974,513,9764,4,6,64,0,False,True
36,83899,324,1178,2,13,14,0,True,False
25,48097,749,27301,2,22,17,0,False,True
52,127511,756,36408,4,12,77,1,True,False
24,118144,760,42965,4,17,13,0,True,False
47,89824,497,32913,4,16,73,0,False,True
33,48525,393,19732,4,1,6,0,False,False
24,82804,736,3421,3,7,6,0,False,False
52,40043,826,44715,2,3,94,0,False,True
60,66846,677,21526,1,6,37,0,True,False
38,102261,403,29317,0,28,57,0,False,False
41,127240,338,2217,1,21,53,0,False,True
24,132611,757,36242,0,3,46,0,False,True
21,75227,663,1929,3,22,78,0,True,False
49,78028,434,41726,2,3,4,0,False,False
58,62383,673,35270,0,8,34,0,False,True
23,54483,531,34188,4,14,66,0,False,False
52,32265,338,14580,3,23,63,0,False,True
32,47763,346,49608,0,9,61,0,False,True
39,100652,335,39598,4,5,81,0,False,True
26,40733,394,31431,3,28,42,0,True,False
34,137196,660,21742,0,15,78,0,True,False
42,116038,824,18833,4,17,64,0,True,False
33,62420,445,31885,2,27,17,0,False,False
42,146480,667,6811,3,10,61,0,True,False
38,133777,364,9619,0,27,30,0,True,False
48,34247,527,25255,4,8,43,0,False,False
39,48840,819,25972,2,18,93,0,False,False
48,90149,480,14527,4,6,7,0,False,False
43,46058,800,49991,2,17,73,0,False,False
37,140229,454,33874,0,22,46,0,True,False
29,59929,834,5049,4,4,23,0,True,False
60,109171,734,42057,4,21,36,0,False,False
27,116164,398,2903,1,15,14,0,True,False
45,56362,671,45261,3,10,20,0,False,True
48,111489,661,6376,4,23,56,0,True,False
29,109664,411,1042,2,13,81,0,False,True
36,72356,752,23769,3,22,32,0,False,False
21,102597,468,2577,0,1,25,0,False,False
25,31041,438,13382,3,25,94,0,True,False
24,103209,530,23449,1,22,49,0,False,False
47,86954,538,39653,0,22,57,0,True,False
60,86869,552,29859,4,9,27,0,True,False
24,46059,735,9576,0,28,27,0,True,False
37,124864,721,46874,0,26,46,0,True,False
45,69722,602,12663,1,5,95,0,False,True
39,42548,371,37345,2,11,45,0,False,True
60,40078,562,49910,0,22,26,0,False,False
46,30419,521,6244,2,22,14,0,False,True
31,60490,376,35902,3,23,48,0,False,False
26,101086,361,4892,1,25,85,0,False,False
22,140158,770,28112,4,21,92,0,True,False
29,83760,456,5321,0,21,15,0,True,False
53,55337,424,6776,2,4,94,0,True,False
44,26468,460,44352,0,26,89,0,True,False
54,49309,840,17119,1,20,51,0,True,False
35,91344,834,31569,4,16,54,0,True,False
21,115283,405,39596,3,28,11,0,False,True
43,97255,430,34063,3,24,75,0,False,False
29,106899,656,34181,2,29,28,0,False,False
57,53718,301,23340,3,18,55,0,True,False
41,119337,532,11187,2,26,69,0,False,True
45,133895,668,48084,4,8,92,0,True,False
62,62841,550,7668,0,2,72,0,False,True
58,98548,407,16344,1,17,26,0,False,True
46,108565,575,9195,4,10,70,0,False,False
48,71660,479,17561,4,13,32,0,False,False
57,131553,592,38122,3,15,48,0,False,True
39,75281,474,23298,3,9,96,0,False,False
46,138451,422,39250,1,27,12,0,False,True
60,141041,526,17076,0,8,70,0,False,True
39,25767,743,16376,4,6,77,0,False,True
63,28895,727,37039,3,4,61,0,False,False
38,83026,382,44442,4,18,34,0,True,False
39,143142,364,6392,0,24,87,0,False,False
54,67968,580,28106,2,3,81,0,True,False
21,65097,690,15309,0,26,45,0,False,False
49,40332,727,25809,4,4,60,0,False,False
53,39621,406,1693,4,21,65,0,True,False
41,101870,847,34937,1,13,71,0,False,True
22,43174,561,30233,4,20,13,0,True,False
25,149357,458,9623,3,11,78,0,False,True
34,124189,564,41550,1,8,81,0,False,True
46,65502,767,47624,4,25,94,0,False,False
29,61674,501,10174,0,14,48,0,False,False
28,62260,454,12352,4,14,49,0,False,False
52,67498,312,6530,0,16,98,0,False,False
51,92609,596,5992,0,14,91,0,False,False
25,74464,797,24354,4,1,58,0,True,False
60,96805,544,4312,0,2,89,0,True,False
55,89919,599,46833,2,28,99,0,True,False
21,79469,661,5318,1,20,73,0,True,False
48,42194,653,47827,4,1,70,0,False,False
23,51811,820,35456,2,11,61,0,True,False
20,97377,685,1467,0,6,26,0,True,False
38,68723,611,28192,0,15,39,0,False,True
45,125336,713,43305,1,12,58,0,False,False
44,100235,577,36190,2,5,27,0,True,False
29,136041,655,24663,2,29,40,0,True,False
34,101298,824,32246,4,23,31,0,True,False
41,84238,315,48372,0,12,3,0,False,False
40,130433,344,38489,3,22,88,0,True,False
41,142393,620,42971,4,14,15,0,False,True
55,132092,625,41309,4,14,54,0,False,False
53,27147,447,43637,4,19,70,0,False,True
49,123919,654,29273,1,5,11,0,False,False
44,124251,535,48553,1,3,30,0,True,False
64,63445,404,30473,4,25,35,0,False,False
47,78803,773,14679,3,18,43,0,False,False
20,86108,695,28445,2,6,61,0,False,False
64,131170,745,46310,2,9,40,0,False,True
23,27013,519,18870,0,26,93,0,False,False
26,110617,741,48229,2,7,87,0,True,False
28,107410,327,26992,2,21,42,0,False,False
55,78502,774,30433,3,18,42,0,False,False
38,142116,604,12038,2,2,3,0,True,False
20,62755,704,26933,3,20,90,0,True,False
29,33733,812,46020,1,10,78,0,False,True
55,34479,801,30236,3,12,83,0,True,False
28,100361,647,10770,1,2,85,0,True,False
64,46304,539,4749,3,28,21,0,True,False
61,60694,636,45585,4,13,73,0,False,False
51,149232,325,36271,1,29,77,0,False,True
51,130586,708,8855,1,8,53,0,True,False
25,106171,376,47146,2,26,44,1,True,False
57,139151,516,45097,1,23,46,0,True,False
36,111296,627,24439,3,7,37,0,False,False
29,34490,322,31290,4,3,38,0,False,False
46,46252,609,12101,4,23,88,0,False,True
54,130290,566,28240,2,8,38,0,False,True
40,31862,714,17783,3,21,11,0,False,False
44,135463,566,45917,3,1,93,0,True,False
47,94959,632,27809,0,15,45,1,True,False
34,35450,749,48387,1,1,64,0,False,True
23,81022,546,18923,2,12,44,0,True,False
48,86991,335,48753,4,11,81,0,False,False
28,65927,700,16026,0,16,62,0,False,True
46,125377,327,42196,3,4,90,0,False,False
45,113090,519,24569,1,2,61,0,False,False
38,74853,705,42887,4,23,90,0,True,False
47,56826,570,21893,0,29,12,0,False,False
36,67879,810,23435,3,3,82,0,False,False
62,82265,585,37892,4,28,9,0,True,False
60,97361,753,33399,4,4,67,0,False,False
61,133956,616,26236,3,25,74,0,True,False
39,102990,596,28199,3,18,2,0,False,False
64,114787,637,21334,2,12,8,0,True,False
59,111184,606,34217,4,24,43,0,True,False
58,65736,727,16034,3,1,18,0,False,True
42,49530,650,32085,0,3,52,0,False,False
51,103052,810,10442,1,4,39,0,False,False
52,72058,824,13643,2,6,31,0,False,True
24,131080,791,36069,3,17,14,0,True,False
62,99094,308,8710,1,8,64,0,True,False
53,99255,796,39560,2,18,97,0,False,True
59,29886,739,43427,4,16,93,0,False,True
30,118721,407,8216,1,21,44,0,True,False
22,143623,544,12712,2,6,60,0,True,False
52,62387,554,5905,3,24,97,0,False,True
30,46575,332,49534,3,19,99,0,False,False
35,137260,322,39767,2,28,2,0,True,False
37,133649,348,28930,4,25,99,0,False,True
49,64643,761,32192,2,28,32,0,False,False
29,35100,635,24506,0,21,36,0,False,False
37,85356,657,8288,2,8,55,0,False,False
57,32856,421,45034,2,4,87,0,False,False
38,63169,743,31011,3,28,63,0,False,True
55,53804,658,16586,4,9,69,0,True,False
32,60790,645,33400,2,8,80,0,False,False
22,55988,492,2567,1,21,40,0,False,False
29,134979,715,48878,3,19,24,0,False,True
57,101448,676,49850,3,1,58,0,False,False
20,63506,762,2094,2,21,28,0,False,True
46,138430,445,12135,1,21,62,0,False,True
27,112904,777,14508,2,4,25,0,True,False
61,92306,707,46113,1,10,7,0,False,False
36,37305,585,10684,3,26,38,0,True,False
28,34969,410,28247,1,8,71,0,False,True
25,37404,349,7191,2,3,86,0,False,False
62,33989,313,18842,0,12,86,0,False,True
44,90305,433,9046,0,26,91,0,False,True
58,60983,642,5934,1,9,97,0,False,True
47,135284,585,47806,2,3,45,0,False,False
52,64462,613,2354,4,4,32,0,False,True
56,44360,596,40241,0,6,32,0,False,True
28,110657,463,30816,3,9,1,0,False,False
37,51287,796,46562,2,26,74,0,True,False
40,90472,315,3963,2,2,45,0,False,True
21,140440,643,28424,0,2,64,0,True,False
62,133965,377,15503,4,18,68,1,True,False
57,86313,645,4042,3,21,93,0,True,False
59,59160,371,31241,4,22,7,0,True,False
55,31789,569,40741,3,3,38,0,True,False
62,52181,586,8139,0,3,70,0,True,False
56,39385,365,12226,2,18,53,0,False,False
34,107597,367,40698,3,27,75,0,False,False
47,90641,492,15762,2,6,73,0,True,False
37,69247,354,19116,1,1,30,0,False,False
53,111673,678,39108,1,25,22,0,False,False
41,125250,467,6111,0,15,58,0,True,False
30,30544,708,4081,0,11,73,0,True,False
32,140783,807,30815,0,10,55,0,False,True
23,38275,836,8802,1,4,46,0,False,False
41,130289,401,43230,3,14,97,0,True,False
26,88248,721,49348,4,2,26,0,False,False
62,59550,777,18913,0,13,64,0,False,False
43,78693,419,18465,4,16,80,0,False,False
23,44641,590,8994,4,12,9,0,False,True
47,96749,787,4531,1,22,87,0,True,False
34,149877,460,10343,3,5,15,0,False,False
20,105021,377,34484,1,19,19,0,True,False
22,40605,337,7229,0,29,16,0,False,False
33,128173,693,29775,1,3,25,0,True,False
57,75713,740,27766,1,21,99,0,True,False
20,45390,839,17588,1,20,51,0,True,False
57,100403,761,24168,0,21,77,0,False,False
57,83466,593,45789,0,2,46,0,False,True
40,28981,699,45069,1,27,7,0,True,False
48,34493,391,37862,1,17,34,0,False,True
24,96218,305,22866,4,21,58,0,True,False
29,96318,570,10524,3,11,78,0,False,True
47,140631,398,23538,4,1,23,0,True,False
40,144238,825,43809,3,19,23,0,False,True
26,120335,493,22226,3,8,17,0,True,False
22,132441,456,9103,1,11,13,0,True,False
64,41984,414,19402,4,8,27,0,False,True
39,136316,695,16090,3,25,66,0,True,False
38,47760,821,16915,3,17,30,0,False,False
54,116529,513,42477,0,20,4,0,True,False
23,26524,832,35206,3,6,94,0,True,False
24,143454,314,22511,1,7,67,0,False,False
20,74402,718,16029,2,21,14,0,False,False
23,116656,667,31831,0,13,11,0,False,False
31,90614,512,24531,2,7,40,0,False,True
46,60891,304,5517,1,11,87,0,False,False
61,116009,530,22961,2,10,96,0,False,True
42,64832,500,27835,3,8,3,0,False,False
44,70836,701,28725,2,10,1,0,False,True
40,98953,448,26357,4,22,9,0,False,False
43,38362,791,44673,1,11,73,0,False,False
44,91745,525,2244,4,20,76,0,True,False
64,62921,468,3416,2,17,1,0,False,False
51,95434,451,49061,4,11,16,0,True,False
51,43562,523,7490,0,16,94,0,False,False
24,89510,803,12683,2,5,72,0,False,False
55,101407,849,6839,4,10,46,0,True,False
61,32610,343,25992,3,26,10,0,True,False
61,134381,803,48618,2,26,33,0,False,True
58,117918,540,45938,0,20,41,0,True,False
